,Date,AAPL,ACN,ADBE,AMD,AMZN,ANET,ANTM,AVY,AWK,BA,BAC,BBY,BEN,BKR,BRK-B,CDW,CE,CMCSA,CMS,CSCO,CVS,CVX,DIS,DUK,FB,GD,GM,GOOGL,GPS,HD,HSY,IBM,INTC,JNJ,JPM,KEY,KO,KSS,LMT,MA,MRK,MSFT,MYL,NDAQ,NOC,ORCL,OXY,PEP,PFE,PG,PGR,REG,ROST,SYF,T,ULTA,UNH,UPS,V,VRTX,VTR,VZ,WFC,WMT,XOM,ZTS
908,2018-03-09,-0.14885192258823043,0.11930877675426022,-0.010430930507478009,-0.7845347994538571,0.24124754259160675,1.082953701323885,-0.007608966066113276,0.6307528612117931,-0.5894463472148688,0.6251428988930433,0.8908070435849189,0.5740504762203067,0.6621032520094451,-0.21220500285218336,0.6721999215222567,-0.3756828765617918,0.4202845488260267,-0.21266379889162318,-0.8559228576176028,0.3604883019476789,-0.21805725878892956,0.26081397677603063,-0.7975984496012136,-1.2738701711052929,0.4814544201641823,1.7692108625595087,0.374066624863637,0.34494655896580884,1.095474527822136,-0.011283353904919968,-0.8980918907755233,0.905468511353747,0.6184645115429412,0.2123553763495677,0.628949281709801,1.4880823091213062,-0.6359736602531092,0.6587946323248646,0.34536137239986553,-0.20274934697606545,-1.4448991701597782,-0.219672333805581,0.7416241810554534,0.08495219734753601,0.8038521260854936,0.6783955892492417,0.14133954304155077,-0.4108567779638558,-0.141015831537029,-1.2035920143976602,0.03057493639526787,-0.9049749226803385,-0.36173427540429715,1.2720980311017906,0.4865138521843383,-0.8113981677427133,0.05165669438221099,-0.01442061242247461,-0.245839441019221,0.3369386348755854,-1.226927239694333,-0.9987282371967847,1.390712305925039,-0.35241877152031237,-0.27989173247981464,-0.1305532062527478
909,2018-03-12,-0.09404031740617969,0.14761864021618976,0.010736898550285034,-0.7769568301907201,0.2981521120353149,1.130551097549007,-0.032926468809520104,0.6206528319305046,-0.5304859676470991,0.5442520336502845,0.9305201880414701,0.49777557083555535,0.5720086005742602,-0.19735415050919924,0.6585920776464509,-0.3215729445852606,0.3982333432713656,-0.22241624136812654,-0.8092393551792524,0.4013146937869527,-0.2541911657856379,0.23937895905219347,-0.749721265660766,-1.195469172031889,0.49213500615547334,1.5954988320603767,0.38163581048699513,0.38792575746697977,0.9725181927534016,-0.04806975482063358,-0.8455006923178161,0.9521638483917025,0.5676659526000557,0.15806933344844987,0.6357436617990908,1.3906024444354759,-0.6826494328001449,0.6654299380040397,0.2563330042887031,-0.18958366493889162,-1.4045174650543162,-0.19029640055669522,0.7420468325296463,0.07352918779578554,0.7568453697866737,0.6877559055784186,0.14138370320709015,-0.37340235780594383,-0.16380281564001375,-1.2165389643582092,0.03241493224490333,-0.9058256834124676,-0.3651307768806987,1.2042015469247995,0.5738064499386387,-0.7674174047592552,0.03205646823378849,-0.1806943644681865,-0.22907719391043868,0.3785054642655542,-1.1672369893190557,-1.0273352346591176,1.3426733623929894,-0.37050458851052753,-0.2206406577773482,-0.11143707288959565
910,2018-03-13,-0.11263268772587343,0.1853965980193638,0.012700709379463215,-0.7528355247420602,0.29550209140161365,1.0523638654295446,-0.01220999809481682,0.6111568847455126,-0.5784575998259246,0.5039124247886366,0.8722812068518089,0.4830871621459212,0.5130568892879716,-0.23935385299413514,0.5866617616838687,-0.29521134278936784,0.42283568284330175,-0.30412452686576974,-0.8079844722277307,0.37485694205425135,-0.31648882185362315,0.22175413139619998,-0.8355759675510769,-1.1954895174361342,0.43804084598263826,1.5599706740271881,0.433606194987853,0.30017727279225537,1.0189529734135743,-0.0658550002333067,-0.7905909902213496,0.8852184569612861,0.6101726372301811,0.28245327602474146,0.5920007018077543,1.258582844272331,-0.6600500496934141,0.7514140184336818,0.2770163018032211,-0.1956514074361828,-1.390324385811219,-0.2402352646472995,0.6962760368620187,0.054540837600220105,0.7661458900019844,0.6479366147280405,0.15296369430667386,-0.2947570887684948,-0.11734175249956258,-1.2146007450873788,0.04997132476864197,-0.8958136006284838,-0.3241896417635665,1.1333078794614624,0.5802636979946962,-0.7436231837017997,0.11345413376959812,-0.12180601536653102,-0.23863408650178902,0.33950570072627706,-1.1763556666152837,-1.0485405543697088,1.2440230954351867,-0.34294969464227,-0.3086790809806359,-0.08984370777356304
911,2018-03-14,-0.11877623534350795,0.16856252100021474,0.021832861852459362,-0.7521159715701924,0.3243049358090925,1.1793369857444218,-0.008129021050187313,0.5912726417107823,-0.5353490915189629,0.44307449353985906,0.8615761773278378,0.41621786162499896,0.4302196821237446,-0.24478356265486978,0.5411338952034136,-0.2781822934777723,0.3638217205727252,-0.3562064686110936,-0.7464797322380415,0.4104266619437331,-0.4146990952157108,0.13099912133047792,-0.8051760047347722,-1.100254340229669,0.5161524105103319,1.517186539787883,0.3637797339023504,0.3596700430579446,0.9710482623799173,-0.0646181869964158,-0.7773995735081672,0.797324301084174,0.641420828712487,0.1739630670499671,0.5614572104014784,1.132677694029918,-0.8207456175196454,0.6075799174132527,0.27396505415090633,-0.1840295137533895,-1.4228475057161005,-0.23161011887577038,0.6504808641480676,0.0313707963775508,0.7299040350089,0.6262725916881237,0.12528264400167238,-0.34687553976812835,-0.1992355643589428,-1.2474826251494826,0.1479032689164913,-0.9603974765547819,-0.2922006917368768,0.9940240532506216,0.47120968748474046,-0.8266711000374576,0.11242990048713486,-0.17840237655540642,-0.22919907750316926,0.3468653480955,-1.2528005541208302,-1.0741339238377254,1.0458936435037567,-0.3588358186848344,-0.4266258175364917,-0.07412151210101137
912,2018-03-15,-0.11688340872519698,0.21787294505870913,0.02453952740633103,-0.7462862328490628,0.3069240974609291,1.1463360406137002,0.005433480469207996,0.5617040927796312,-0.5257691491655565,0.43825239275149885,0.8534564368057274,0.363558963608569,0.408737059297521,-0.2884535354016943,0.565835435229141,-0.30675078093333147,0.34599905981337276,-0.33473241280893185,-0.7074337351225374,0.4136001811336645,-0.4902579001104395,0.1648045789355132,-0.8517601492198549,-1.1397118194345424,0.5061762732449933,1.5481392737271367,0.4030132022924193,0.36429321479029864,0.8953753243631049,-0.050701656754914226,-0.8184333718905052,0.8913738870244075,0.5335197026261079,0.21948007646622603,0.5714025420344067,1.1278879839614977,-0.847962964993332,0.5477970125012563,0.2952323949348684,-0.17459707784316625,-1.3826678249008344,-0.22467835423127058,0.6259970872022345,0.013638418483080561,0.7378987494932554,0.6326796779521162,0.11754862898442137,-0.3957677215342922,-0.1434349260779091,-1.272875174354426,0.1552435960030364,-1.048963160147316,-0.31061789202014145,0.626319472333016,0.47447137783662086,-0.7628864154023838,0.1753852448474611,-0.06317361684564682,-0.21136370061450932,0.3349525152842125,-1.2738735089995372,-1.1106371589723667,1.0879413445153103,-0.37035841667669256,-0.335291423416064,-0.06452111153463441
913,2018-03-16,-0.13740982394324236,0.154107497334652,0.09190087364917565,-0.7540825868678077,0.2793416360028873,1.1121690353572218,-0.03389757163081342,0.4512644492642307,-0.5046216749387099,0.4346904935843757,0.8555778990703536,0.39599457944113714,0.4536816139407828,-0.21418971127473152,0.5290830074523757,-0.2763287860356016,0.3838893567699565,-0.40077442577743205,-0.6560372784184834,0.3712873536428902,-0.4963563533217192,0.1461190969029299,-0.8839771083216985,-1.0229731222537948,0.5269254405196487,1.546975972640417,0.4216605173420308,0.29121315946314164,0.889338377363029,-0.03803157501120191,-0.8215247559960016,0.9367971239216191,0.5563593563839256,0.2510936120409353,0.5708427297298765,1.1377774865170136,-0.9041350319162276,0.6756441444522078,0.25859341634652433,-0.16120709213534723,-1.3511867800202462,-0.22209960273300566,0.638363535036278,-0.0012525133945751055,0.6984629682697353,0.6074827706087043,0.16199304220376978,-0.4306931308683612,-0.10023801670665933,-1.2583923437250972,0.1642120091049294,-1.0457903445897676,-0.32272712757380906,0.7587164055574227,0.46412621052784575,-0.5214789149399399,0.14074380172692935,0.07639058449959912,-0.19344559567474257,0.3679411021715222,-1.201431347978952,-1.0585540075192486,0.896047467869379,-0.27949587263597253,-0.25256398422046417,-0.07666342444739144
914,2018-03-19,-0.1433124402882181,0.1954716901675283,0.10174257438547984,-0.7115128014019143,0.28015953687382333,0.9608735550300069,0.01076584163763672,0.46584356170346564,-0.48538524986074694,0.4922703631621276,0.8719493662455668,0.3755046269683826,0.33085302079878737,-0.2796214931742761,0.48037324513810564,-0.2887810423652018,0.3816860907188087,-0.4526181472754331,-0.64082464984756,0.3391135712830408,-0.6680050258457795,0.05389418925099326,-0.9408228011724096,-1.0665918278637765,0.2736793331459884,1.6211268313554712,0.20911647361565203,0.20301384397680622,0.9228862059983698,-0.03513658489612925,-0.8328521165457909,0.7292663473753364,0.5647949503400975,0.07386207686668184,0.5803058405859834,1.1585493875400612,-0.9081981600442727,0.7126229670371103,0.3645232599152183,-0.14069369084609962,-1.406940117007836,-0.22125065013458733,0.526470106857164,0.027900536336654458,0.8331732019256004,0.5978358333106824,0.0726125312407837,-0.48212881056760803,-0.17665745905300304,-1.243132556124619,0.20986234701579798,-1.205126032586629,-0.2619728038693659,0.7930877785810471,0.3338695604230047,-0.5845129437275263,0.14355323316016844,-0.19563522507096198,-0.17657803096671637,0.29204472002745957,-1.28245951320614,-1.0771089280337354,0.7995601648171352,-0.3387604240540728,-0.39087016539980235,-0.07894364411600047
915,2018-03-20,-0.1403068578596346,0.26253208971937225,0.19277104112852594,-0.7327148121124735,0.3572974190285274,1.0605960707990265,0.047190491952277036,0.4677087268175777,-0.4854633304078888,0.5544566673996196,0.8760428474008359,0.46356638974108877,0.34261674355369487,-0.32979244278563863,0.5092819834925939,-0.24386984569578202,0.18783890157763355,-0.5804953311922373,-0.6355146160197117,0.35380221321432936,-0.7165362506993203,0.10354522469520244,-0.9462460130854594,-1.151969951973788,0.17256397747111818,1.6768801728209795,0.18088230167652514,0.19044356763932235,0.9318797507944143,-0.004849035092355236,-0.8155199624346332,0.6552266238611861,0.6466468565307011,0.14010263890173902,0.589209245789159,1.1648564817201437,-0.9273933517491426,0.7608253297033588,0.37414330590339084,-0.1092763707538662,-1.4022418856807874,-0.21023533738653655,0.49327209231093433,0.06064783056337797,0.8745787582704583,-0.2248270525208712,0.08810605774938363,-0.5127659280396106,-0.17339475700944915,-1.2648435334009356,0.2386488652959584,-1.2630742785865505,-0.24547165731357262,0.8307241291944287,0.2629364601842332,-0.5807767110945768,0.17533623589207503,-0.24549558638532337,-0.13105286433109853,0.3129229650786124,-1.337076955904264,-1.208936097893459,0.6780027444698221,-0.30501457053810255,-0.41130828686105103,-0.022192352489916356
916,2018-03-21,-0.19604961158123857,0.25988068413760534,0.1802988073766194,-0.701257659733465,0.3695517767240845,1.046761459847292,0.0025781208821542556,0.46292989552508745,-0.49009710017287356,0.568384136053359,0.8787065081058707,0.39444966904446077,0.3641888919636555,-0.27682400427027526,0.5321770505433221,-0.23695508494364503,0.32950800588886414,-0.5761624877655428,-0.634455672912377,0.36707721347213973,-0.7675891243415891,0.31154888118430585,-0.8981916884004427,-1.172762980271312,0.22179596658155187,1.632781122743603,0.3632791875592371,0.20377594137871813,0.8914154481257899,0.01242017310811011,-0.8974535991896831,0.6745531435613363,0.6670508407720497,0.15749594651546517,0.6137101864204806,1.1922836632319982,-0.9462453593570757,0.7296196967656028,0.39258443215406025,-0.11334981360277896,-1.379809664963017,-0.2076070578307132,0.5319586841906422,0.08436599918093324,0.8893151698814956,-0.21091236511322237,0.22530889132767237,-0.5810135228913655,-0.17298602351721548,-1.3399145516877826,0.24234264544103296,-1.3381633831936053,-0.2205584713376459,0.8131933794866126,0.16026821773741928,-0.6068450084888599,0.13273849081809208,-0.2808757597305162,-0.15103568829661268,0.30381484594606556,-1.3991573957216392,-1.2828959884075757,0.6512282957111823,-0.27276393813232164,-0.30992212851562584,-0.02106788896635442
917,2018-03-22,-0.1424926883253269,0.0392145463671299,0.2132435075679358,-0.629411844478349,0.4086238250186491,1.0345506701697706,-0.011486777292419759,0.3956510898445574,-0.41809478715210213,0.49274898556364827,0.7771440265526715,0.42885206159223066,0.12139901640229453,-0.4461382193548282,0.402362177098207,-0.18213177799966243,0.2561312569480033,-0.7082065027395504,-0.5175716621597414,0.3361194784117914,-0.8962181452220083,0.10667976847167582,-0.8991835992338097,-1.0922143516823326,0.21423171265746577,1.5122899988559473,0.10021292121466802,0.14611025989303167,0.7036342849721474,0.050959300171041555,-0.8877377470234522,0.3308796792953965,0.6865136625056029,0.007875216716464295,0.5169411269409034,0.9574362208393896,-0.9101507814593895,0.6811759125641386,0.37053300917327003,-0.08188623844356124,-1.3427787631160455,-0.17716915772906316,0.34376458070955207,0.07130434609623487,0.8721807274289154,-0.30502671995497616,0.09329042532275372,-0.5429622626399324,-0.2620144004756553,-1.3034748750956644,0.2700379834192946,-1.3358788056459865,-0.22365905392477586,0.4517631826806724,-0.04004692914329941,-0.6174412454255128,0.1151450277671986,-0.6144352095026463,-0.12293081842583392,0.29410045997536505,-1.3550859047282475,-1.291860780341047,0.16105504793198455,-0.24050191800119572,-0.5483580647263567,0.012713829787488196
918,2018-03-23,-0.14117958037328668,0.04009695634945465,0.23027066047335837,-0.576034308931162,0.40092198694282577,0.9927122906941531,0.013404525328011618,0.3583934633278647,-0.38035169870362706,0.5805320481813496,0.64280376837617,0.4734552540086685,-0.009916276616897118,-0.5543462071784111,0.31335975225195584,-0.2120518083592871,0.1609416379666353,-0.6465403386983477,-0.5140301831995349,0.3432815544016793,-1.0232211569391088,0.09215056751959591,-0.9770327564418065,-1.1804687685730533,0.15871246733386368,1.5821389697009791,-0.16137613347669064,0.11976649471352008,0.6350340942337898,0.04554417150225215,-0.8757224479210135,0.08820048698772359,0.6023529472120668,-0.0664205245171938,0.47254224763502667,0.6951303040394139,-0.9397699219887781,0.6070841707576871,0.587883452133206,-0.05410433680953114,-1.3406231114783995,-0.16981767575432125,0.19936519266667074,0.08078382731946482,1.0460294440265454,-0.4173590415997033,0.061421959501388707,-0.6034242034464061,-0.479823499186006,-1.2773972469665549,0.3036756882830165,-1.475299881529033,-0.15392132715809703,0.17015264735821034,-0.24825072431627865,-0.6379405154100237,0.15126969989578826,-0.9113992024516537,-0.11463444331883013,0.23932483216407252,-1.5074770183688257,-1.3610786417871883,-0.17656445851172636,-0.27153013698700346,-0.6680690212492045,0.04140265729239867
