,AAPL,ACN,ADBE,AMD,AMZN,ANET,ANTM,AVY,AWK,BA,BAC,BBY,BEN,BKR,BRK-B,CDW,CE,CMCSA,CMS,CSCO,CVS,CVX,DIS,DUK,FB,GD,GM,GOOGL,GPS,HD,HSY,IBM,INTC,JNJ,JPM,KEY,KO,KSS,LMT,MA,MRK,MSFT,MYL,NDAQ,NOC,ORCL,OXY,PEP,PFE,PG,PGR,REG,ROST,SYF,T,ULTA,UNH,UPS,V,VRTX,VTR,VZ,WFC,WMT,XOM,ZTS
119,-1.018187776438778,-1.088679651922909,-1.078970069829792,-1.0194083401601663,-1.0622898073169105,-0.9691206511434436,-1.0387168006076883,-1.052581087264304,-1.0485369710047774,-0.9986390823843897,-1.0059034562075253,-1.0289238021994045,0.8041378043353568,0.9569479212257576,-1.0574699636482532,-1.0805821732921417,-1.0047090902015818,-0.9781909078328822,-1.0452544746808676,-1.0205566714284857,0.8973699301627741,-0.5584464825777341,-0.8388384318303291,-0.8097564620695601,-1.0223471248278937,-0.7306701218964539,-0.4706069293438866,-1.0655214114253526,0.6788040335387338,-1.0775386175173702,-0.8705013131178402,0.5837457203420596,-1.006372341512731,-0.9727263845207592,-1.0583855941129574,-0.7522970895683487,-0.9346365208029617,-0.09011330890587436,-1.062828954757319,-1.0726294111863106,-0.9247741693970167,-1.0740671380548976,0.9307557298600857,-1.0677830292554467,-1.0307200138620647,-0.9882495177572291,0.7267585959111499,-1.0080927591530022,-0.8017536023004791,-0.8358242419130165,-1.0765644781525554,0.18801763217492132,-1.062567580644385,-0.4230267478235527,0.16227109351081404,-0.8018905635520026,-1.057427133264963,-0.556360677496071,-1.0872173155915439,-0.9544003608744593,0.4272453195569934,-0.8004502910614208,0.20186225076929057,-0.9652528749221414,0.713105487054301,-1.0705342713054153
120,-0.9844909188244779,-1.052649870317455,-1.0432616262062477,-0.9856710880696405,-1.027133395886123,-0.9370476668193954,-1.0043405362863074,-1.0177459852862525,-1.013835708788827,-0.9655891875163919,-0.9726131473647778,-0.9948716365174075,0.7775249164948262,0.9252777925991608,-1.0224730646272435,-1.0448203772103504,-0.9714583088233876,-0.9458177439591854,-1.010661846465252,-0.9867814153900263,0.867671531238941,-0.5399647329004337,-0.811077129001048,-0.782957625120197,-0.9885126138517291,-0.7064886421828752,-0.4550322239139424,-1.0302580502687604,0.6563390586141967,-1.0418775477141267,-0.8416921293111076,0.5644266940519163,-0.9730665149415915,-0.9405340686873156,-1.0233583923618323,-0.727399866779541,-0.9037047865085499,-0.08713101486383107,-1.0276547002773881,-1.0371308112442903,-0.8941688289748931,-1.038520956636552,0.8999524300871434,-1.0324448200052494,-0.9966084026730183,-0.9555434648484626,0.702706567893252,-0.974729995473008,-0.7752196194697631,-0.8081626935011587,-1.0409356474276354,0.1817952009819879,-1.0274019763235616,-0.40902670537724883,0.15690074232463533,-0.7753520479976594,-1.0224316517126764,-0.5379479574010092,-1.05123592991097,-0.922814543590434,0.4131056637561326,-0.7739594412305953,0.19518163283291534,-0.9333078943982067,0.6895053077776548,-1.035105009880201
121,-1.0129812612599522,-1.0831126757091103,-1.0734527436783075,-1.0141955836143854,-1.0568577758841111,-0.9641650412873326,-1.0334053100221494,-1.0471987014857649,-1.0431752648623303,-0.993532529682698,-1.000759757044788,-1.0236623882264895,0.8000258362082365,0.9520545567673528,-1.052062578542783,-1.0750566036306282,-0.9995714984434735,-0.9731889171124334,-1.0399095536220078,-1.0153380428772485,0.8927812184628992,-0.555590859916193,-0.8345490216360892,-0.8056157628699848,-1.017119340772125,-0.726933831628195,-0.46820047527167274,-1.060072855146909,0.6753329611237526,-1.0720286111141335,-0.8660499944074664,0.5807607297304401,-1.0012262446994666,-0.967752336704584,-1.052973526920329,-0.7484502095463516,-0.9298572459532227,-0.0896525134401562,-1.0573941663877378,-1.0671445080674289,-0.9200453257972714,-1.0685748831027513,0.9259962994805099,-1.06232290816761,-1.0254494149396713,-0.983196092216543,0.7230423072770553,-1.002937864963885,-0.7976538258185262,-0.8315502448143957,-1.0710594530224262,0.18705620179983917,-1.0571341288144065,-0.42086359556955877,0.16144131836422596,-0.797790086717078,-1.0520199671731618,-0.5535157206233647,-1.0816578170517872,-0.9495200233958957,0.4250605955867882,-0.7963571790768287,0.20083002577407583,-0.9603170429852614,0.7094590137530421,-1.0650600817089741
122,-1.0211734179299414,-1.0918719973964865,-1.0821339438054496,-1.0223975607216875,-1.0654047696035904,-0.9719624126465304,-1.0417626395474464,-1.0556675805808335,-1.051611605721568,-1.0015674010580755,-1.0088530762721681,-1.0319409250388054,0.8064957851015706,0.9597539885196386,-1.0605707926624948,-1.0837507744537829,-1.0076552080156718,-0.9810592661340589,-1.048319484103144,-1.0235492592524704,0.9000012963590834,-0.5600840203949824,-0.8412981655694385,-0.81213091847813,-1.0253449628150417,-0.73281267269383,-0.4719868944218337,-1.0686458497748301,0.6807944969226007,-1.0806982940320924,-0.8730538922183743,0.5854574433496155,-1.0093233364941174,-0.97557871914938,-1.0614891080389306,-0.7545030573242697,-0.9373771641697737,-0.09037754900009003,-1.0659454979910556,-1.0757746923896279,-0.9274858932990312,-1.0772166351180896,0.9334849935475049,-1.070914099367932,-1.0337424037496379,-0.9911473710138831,0.7288896769044824,-1.0110487989310437,-0.8041045918488811,-0.838275137114984,-1.0797212981893538,0.18856895802726573,-1.065683357448378,-0.42426719309249067,0.16274692254826026,-0.8042419547131567,-1.060527836687273,-0.5579920990876698,-1.09040537304269,-0.957198957933417,0.4284981349830795,-0.802797458898149,0.20245417332556442,-0.9680832949090246,0.7151965329094893,-1.0736734089105642
123,-1.0616122989342105,-1.1351105707860256,-1.1249868863281183,-1.0628849182763822,-1.1075952300512557,-1.0104525179073118,-1.0830168620679963,-1.0974724443988826,-1.0932558512922068,-1.041229875852265,-1.0488040667560978,-1.072806203686259,0.8384333448847852,0.9977606352396386,-1.102569825665158,-1.126667744125067,-1.0475587624314149,-1.0199096104778758,-1.089833360324129,-1.064082224535511,0.9356417122650621,-0.5822635744799861,-0.8746139137168373,-0.8442916318257212,-1.065949038686559,-0.7618323513783365,-0.4906777666321486,-1.1109646583101647,0.7077542347751807,-1.123494384242187,-0.9076271800045973,0.6086417952618223,-1.049292949473328,-1.014212031612558,-1.1035245067024895,-0.7843816840264255,-0.974497679581174,-0.09395653655039353,-1.1081573715019013,-1.1183758059802411,-0.9642147103772201,-1.1198748502248483,0.970451377425633,-1.11332273150597,-1.0746790216837787,-1.030397208397404,0.7577540033666138,-1.0510867409217024,-0.8359474594106707,-0.8714711721110261,-1.122478698968317,0.19603636515016318,-1.1078848500875464,-0.44106834579999243,0.16919176660626686,-0.8360902619000143,-1.1025251686159168,-0.580088812241514,-1.1335858675137223,-0.9951044244072177,0.4454668347033074,-0.8345885634655997,0.21047144059886105,-1.006419785536058,0.7435186053226363,-1.1161913108242243
124,-1.0873790095834233,-1.162661180044857,-1.1522917806038127,-1.0886825170515042,-1.1344780062190056,-1.0349775141604869,-1.1093030892915694,-1.124109527398674,-1.1197905920954976,-1.0665018785950136,-1.074259904958945,-1.0988446049564926,0.8587832121743658,1.0219775830003273,-1.1293306287351565,-1.1540134350047004,-1.0729843754793382,-1.0446641426624763,-1.1162850328221992,-1.0899088834901058,0.9583509530071589,-0.5963958684071233,-0.8958419304486911,-0.864783687355452,-1.0918210076475603,-0.7803230129700326,-0.5025871539362571,-1.1379292148821993,0.7249323501724074,-1.1507630535519213,-0.9296564716283077,0.6234143229004651,-1.0747606534952967,-1.038828276150933,-1.1303084811224018,-0.803419647236857,-0.9981500051649164,-0.09623698384111035,-1.135053791573473,-1.1455202407411262,-0.98761745492996,-1.1470556687383897,0.9940054939956464,-1.1403445215800911,-1.100762878681578,-1.0554062882179627,0.7761456781499897,-1.07659798259415,-0.8562369910280074,-0.8926229104183708,-1.1497227162760082,0.20079442259035932,-1.134774655710099,-0.4517736479655428,0.1732982707403556,-0.8563832595194185,-1.1292848878012738,-0.5941683218618136,-1.1610994702419373,-1.019256902477784,0.4562788939128175,-0.8548451129117105,0.21557985608658506,-1.0308469021318099,0.7615647684886884,-1.1432827250477096
125,-1.0707339261896571,-1.1448637128048418,-1.13465304322424,-1.0720174801821611,-1.1171119536692666,-1.0191345680652943,-1.092322402458839,-1.1069021906169516,-1.1026493675319253,-1.0501763724445656,-1.057815642611568,-1.082024011653613,0.8456373650890106,1.006333633700518,-1.1120433698044987,-1.1363483433541464,-1.0565596383337281,-1.0286729182413283,-1.0991974697013542,-1.0732250739835665,0.943680970054839,-0.5872665226336223,-0.8821288060380374,-0.851545987835103,-1.0751079282491254,-0.7683781974912631,-0.49489378757901115,-1.120510332863157,0.713835428752082,-1.1331477172027538,-0.915425730220364,0.6138713914091519,-1.0583087259262505,-1.0229263844131489,-1.1130062536900631,-0.7911212794087242,-0.982870797152778,-0.09476383362625243,-1.1176789251739563,-1.1279851588898702,-0.972499474213424,-1.1294970832818274,0.9787897281995439,-1.122888667188901,-1.0839129213521312,-1.039250628115214,0.764264807336172,-1.0601179300605765,-0.843130120291236,-0.8789590612432869,-1.1321233049176327,0.19772075657366836,-1.1174040621903079,-0.44485811071568065,0.1706455028065937,-0.8432741497737863,-1.11199832905119,-0.5850730743168818,-1.1433259089166743,-1.0036546000681448,0.4492943924896166,-0.841759548386587,0.21227986164954696,-1.0150671854911855,0.7499070953411217,-1.1257818940280253
126,-1.1193466490914288,-1.1968420251283622,-1.186167777772907,-1.120688478116638,-1.1678302997734527,-1.0654046125134793,-1.1419152704639604,-1.1571570001038556,-1.1527110932796054,-1.0978557554760813,-1.1058418585160477,-1.1311493192253688,0.884030409242143,1.0520224989594218,-1.1625315955614204,-1.1879400467495405,-1.1045288299986384,-1.0753760162826667,-1.1491024747655683,-1.121950898258565,0.9865253223097475,-0.6139291920755716,-0.9221786094137475,-0.890207291201156,-1.123919236574304,-0.8032635742265748,-0.517362613841947,-1.1713829698345946,0.7462444923360501,-1.1845941079780802,-0.9569872575726525,0.6417419567456727,-1.1063573284591517,-1.069368582290775,-1.1635381956367596,-0.8270392218563415,-1.027494418896289,-0.09906623581273795,-1.168423012527183,-1.1791971627548823,-1.0166522243091392,-1.180777730494843,1.0232280640664106,-1.173869283654326,-1.1331239878986559,-1.086433968041541,0.7989634307699348,-1.1082486728312193,-0.8814093322460792,-0.9188649540529753,-1.183523186033243,0.2066975379347008,-1.168135670404009,-0.4650552517026904,0.17839303217823804,-0.8815599008558147,-1.1624845098989083,-0.6116361583318515,-1.1952344029291613,-1.0492218336906265,0.4696929464806563,-0.879976534581521,0.22191764545333387,-1.0611525654422675,0.7839538598418229,-1.1768938667820503
127,-1.0908692722142672,-1.1663930829354585,-1.1559903998582077,-1.0921769636728105,-1.1381194469270965,-1.038299578785242,-1.1128637237021208,-1.1277176874255617,-1.1233848892297222,-1.0699251299358787,-1.0777080579663576,-1.1023716697866788,0.8615397293841257,1.0252579205239225,-1.132955547421836,-1.1577175804150777,-1.0764284342998685,-1.0480172993693677,-1.119868077833269,-1.09340726649506,0.9614270621549675,-0.5983101762927323,-0.8987173985103618,-0.8675594648545014,-1.09532552817718,-0.7828276891024147,-0.5042003551721335,-1.1415817332591824,0.7272592336871684,-1.1544567659073832,-0.9326404774016853,0.6254153544594484,-1.0782104138023614,-1.0421627009284564,-1.1339365385138158,-0.8059984588075447,-1.0013538610719186,-0.0965458847353206,-1.1386970804339454,-1.149197124747436,-0.9907875035203149,-1.1507374811522868,0.9971960468755257,-1.1440047925940438,-1.1042961007752752,-1.0587939249993055,0.7786369458980915,-1.0800536403491496,-0.8589853353923854,-0.8954880460888323,-1.1534130893631143,0.20143893132509896,-1.1384170486019494,-0.45322374831436074,0.17385452249160716,-0.859132073375524,-1.1329096596689778,-0.5960754797818658,-1.164826360365769,-1.0225285071773367,0.4577434551730876,-0.8575889896340491,0.2162718230171864,-1.0341557083428203,0.7640092345203087,-1.146952427089551
128,-1.0716826280451082,-1.1458780958387687,-1.1356583793036066,-1.0729673193043268,-1.1181017478256583,-1.020037551366775,-1.0932902323413303,-1.1078829386219935,-1.103626347410215,-1.051106859700755,-1.0587528984865566,-1.0829827168579502,0.8463866247488345,1.0072252749964017,-1.1130286730460146,-1.1373551815194554,-1.0574957813518624,-1.029584352802537,-1.1001713910963025,-1.0741759830694755,0.9445170992418825,-0.5877868581026305,-0.8829103981913872,-0.8523004827090406,-1.0760605055994759,-0.7690590032487142,-0.4953322780788856,-1.1215031380837988,0.7144679080068991,-1.1341517195188437,-0.9162368244311156,0.6144152995769923,-1.0592464186876065,-1.0238327273758083,-1.113992410075116,-0.7918222362078917,-0.9837416496831035,-0.09484779717928078,-1.118669221683832,-1.1289845870269504,-0.9733611374455724,-1.1304978510285348,0.9796569647823464,-1.1238835796839388,-1.084873300186202,-1.0401714348395141,0.7649419685085616,-1.0610572258301845,-0.8438771584581815,-0.8797378449092108,-1.133126399574208,0.1978959429986378,-1.118394115163469,-0.4452522681293253,0.1707966997577477,-0.8440213155551035,-1.1129835923852691,-0.5855914663259537,-1.1443389294109763,-1.0045438676611735,0.44969248057982547,-0.84250537218638,0.21246794787124584,-1.0159665649716787,0.7505715351569944,-1.1267793700074205
129,-1.058550608724544,-1.1318369115368312,-1.1217424237881386,-1.059819557832126,-1.1044009250535407,-1.0075383725224896,-1.0798934410914063,-1.0943073335182267,-1.0901029010674192,-1.0382269685572858,-1.0457793154921298,-1.0697122302517075,0.8360153028499776,0.9948830932484893,-1.0993900139353,-1.1234184339906632,-1.0445376026255173,-1.0169681908350554,-1.086690280564388,-1.0610134110596205,0.9329433212676392,-0.5805843261449579,-0.8720915269099463,-0.8418566944895024,-1.06287484131806,-0.7596352266333012,-0.4892626517962459,-1.1077606358802734,0.7057130713357249,-1.1202542260787003,-0.9050095829271736,0.6068864721296225,-1.046266788271447,-1.0112870437890076,-1.1003419416722142,-0.782119526998821,-0.9716872279615839,-0.09368556586893166,-1.104961445288063,-1.115150409798099,-0.9614339148441031,-1.1166451307986254,0.9676525953427538,-1.1101119083922277,-1.0715796470415233,-1.0274255425188294,0.7555686405785487,-1.0480554064247105,-0.8335365866703656,-0.8689578489719314,-1.119241470041485,0.19547099621037092,-1.1046897098255541,-0.4397963045496364,0.16870381749726104,-0.8336789773172842,-1.099345485677003,-0.578415835921477,-1.1303166055092528,-0.9922345429289586,0.44418210820954745,-0.8321816097816348,0.20986444089685793,-1.0035172705526842,0.7413742974270829,-1.1129722147268108
130,-1.033282599090802,-1.1048195297047079,-1.0949660012560047,-1.0345212578957654,-1.078038450757304,-0.9834880445613746,-1.054115969850999,-1.0681857971290218,-1.064081726095794,-1.0134440920209191,-1.0208161615334703,-1.0441777884247834,0.8160592964462572,0.9711348516647074,-1.0731471520122136,-1.096602004451217,-1.0196040888299427,-0.9926927694886999,-1.0607505661550034,-1.0356866133881448,0.9106736058329373,-0.5667255552696506,-0.8512743671805529,-0.8217612518235896,-1.037503610591315,-0.7415024419874847,-0.47758376436552247,-1.0813179639960926,0.6888674292490846,-1.0935133273975275,-0.8834066565563822,0.5923998589266543,-1.0212919981503004,-0.9871472336048459,-1.0740763568683998,-0.7634500334667582,-0.9484926805920433,-0.0914492554257578,-1.0785855911585247,-1.0885313411719884,-0.9384841179971118,-1.08999038260809,0.9445543562035812,-1.0836131107300313,-1.0460006292585267,-1.002900500170973,0.7375329269038894,-1.0230379213012133,-0.8136397481739607,-0.8482154913386062,-1.0925247462359338,0.19080502844779787,-1.0783203421258833,-0.429298197828377,0.16467679257220227,-0.8137787399014433,-1.0731036866605463,-0.5646088277407505,-1.1033355139659777,-0.9685495232586475,0.43357931067027994,-0.8123171151040287,0.20485489608090324,-0.9795629278401478,0.7236774081756867,-1.0864051404537258
131,-1.0409110286950465,-1.1129760959869262,-1.1030498217587135,-1.0421588321633437,-1.0859973000009737,-0.9907488552255183,-1.061898206267052,-1.0760719070517308,-1.0719375368370445,-1.020926059607155,-1.0283525549983223,-1.05188665409263,0.822084028597275,0.9783044622423666,-1.0810698901976084,-1.1046979030971347,-1.027131533909036,-1.0000215360017046,-1.0685817838961094,-1.0433327911416865,0.9173968483424433,-0.5709095277928549,-0.8575590821168624,-0.8278280798787103,-1.0451632027150082,-0.7469767422273746,-0.4811096285674341,-1.0893010249470922,0.6939531402591292,-1.101586423225034,-0.8899285949858022,0.5967733774833035,-1.0288319045806642,-0.9944350590140857,-1.08200595510722,-0.7690863664910285,-0.9554951305030398,-0.09212439909699527,-1.0865484797831324,-1.0965676564215154,-0.945412677555883,-1.0980374695428217,0.9515277305931448,-1.091613116092276,-1.0537229524383762,-1.0103046274371708,0.7429779213503741,-1.0305907173823492,-0.8196466174927916,-0.854477623470319,-1.1005905436517514,0.19221368734608055,-1.0862812724928228,-0.4324675835165173,0.1658925541854291,-0.8197866353564053,-1.0810261039536937,-0.5687771730706197,-1.111481124184865,-0.9757000470968544,0.43678030258886585,-0.8183142198015689,0.20636728112949793,-0.9867947604912843,0.7290201112941829,-1.0944257585720731
132,-1.0508956346825558,-1.123651963074123,-1.1136304742364382,-1.052155407306369,-1.0964143816199499,-1.0002522966141683,-1.0720841250402553,-1.086393782514621,-1.0822197546765047,-1.0307189661731821,-1.0382166978451695,-1.061976540254948,0.8299696066033592,0.9876885347730976,-1.0914397072146451,-1.1152943642677695,-1.0369839645017687,-1.0096139226137653,-1.0788318127492076,-1.0533406271105856,0.9261966840751529,-0.5763857947670581,-0.8657849432230525,-0.8357687558588155,-1.0551885963212566,-0.7541418776206693,-0.48572451874115524,-1.099749796490537,0.7006096637162479,-1.112153038520561,-0.8984649502870719,0.6024977351601319,-1.038700645435005,-1.0039738591331206,-1.0923847510273939,-0.7764635813807631,-0.9646604118172525,-0.09300807291873651,-1.0969708484178105,-1.1070861308023099,-0.9544812461662336,-1.1085700426356933,0.9606549558931515,-1.1020840656302424,-1.0638304527050244,-1.0199956513135955,0.7501046993338895,-1.0404763290857315,-0.8275088154127425,-0.8626739266704015,-1.111147606291118,0.1940574356402675,-1.0967010780270656,-0.43661589043684657,0.1674838254316177,-0.8276501763529122,-1.0913955009651957,-0.5742329861144292,-1.1221426512333896,-0.9850591376086242,0.4409699778869768,-0.8261636371229878,0.20834679324339567,-0.9962602734913686,0.7360130034507469,-1.1049236874830795
133,-1.008998314613963,-1.0788539789652254,-1.0692320288748138,-1.0102078623675879,-1.0527023109266354,-0.9603740354077184,-1.0293420579454222,-1.0430812150965505,-1.0390735982459167,-0.9896260536123914,-0.9968248641990851,-1.0196374443980707,0.7968802101804984,0.9483111681690694,-1.0479259678483601,-1.0708295826012821,-0.9956412777183634,-0.9693624302053551,-1.0358207274737536,-1.0113458295885316,0.8892708870326255,-0.553406329129026,-0.8312676537038682,-0.8024481577785657,-1.013120123588324,-0.7240755964591274,-0.4663595552231474,-1.0559047488014273,0.6726776157039487,-1.0678134958653767,-0.8626447676254885,0.5784772333923884,-0.9972895176683643,-0.9639472259181994,-1.0488333344629224,-0.7455073740114723,-0.9262011350845856,-0.08930000822474202,-1.0532365923934623,-1.0629485966505618,-0.9164277944719786,-1.0643733475863404,0.9223553694887477,-1.058145954826162,-1.0214174446909963,-0.9793302580421054,0.7201993732141927,-0.9989944080035607,-0.7945175263116105,-0.8282806677894115,-1.0668481484117518,0.18632071448130427,-1.0529775772633096,-0.4192087996611845,0.16080654634810485,-0.7946532514451786,-1.0478835240226199,-0.551339349087906,-1.0774048406747356,-0.9457866003434491,0.4233892974707413,-0.7932259778624366,0.2000403810805739,-0.9565411670715381,0.7066694879174112,-1.0608723660596802
134,-1.007288374900052,-1.077025655530563,-1.0674200116661845,-1.0084958728447626,-1.0509183064716152,-0.9587464987908898,-1.027597641885864,-1.0413135154198563,-1.0373126902388536,-0.9879489438823914,-0.9951355547142026,-1.017909474653509,0.7955297449726961,0.9467040743770269,-1.046150057815896,-1.069014858033758,-0.9939539740460764,-0.9677196610425389,-1.0340653320754203,-1.0096319115636305,0.8877638482356939,-0.5524684767596002,-0.8298589124271283,-0.8010882566236612,-1.0114031986844914,-0.722848512528137,-0.4655692201820597,-1.0541153172058222,0.6715376354353085,-1.0660038826309595,-0.8611828518563579,0.5774968936032685,-0.9955994207397281,-0.9623136338498693,-1.0470558867250062,-0.7442439698537325,-0.9246315109524021,-0.0891486723619319,-1.0514516824967923,-1.0611472279139311,-0.9148747331258862,-1.0625695643380377,0.9207922627384345,-1.0563527250803189,-1.0196864583971026,-0.9776705964975749,0.7189788582813567,-0.9973014218137138,-0.7931710651213773,-0.8268769885288969,-1.0650401711423552,0.18600495856318094,-1.051193106317083,-0.4184983705508685,0.1605340290446813,-0.7933065602428704,-1.0461076859192977,-0.5504049996096239,-1.0755789730807601,-0.9441837849121559,0.4226717837111003,-0.7918817054469057,0.1997013745757648,-0.9549201259797183,0.7054719019507177,-1.0590745158910106
135,-0.9945668548587744,-1.0634233904759687,-1.053939060819095,-0.9957591027423446,-1.0376457634435565,-0.9466380370010044,-1.014619626531604,-1.0281622758287299,-1.0242119789561936,-0.9754716706381668,-0.9825675183717393,-1.0050538157332956,0.7854826245588357,0.9347477020456758,-1.0329377352493725,-1.055513765119577,-0.981400860443242,-0.9554978729537876,-1.0210056332108393,-0.9968807938923435,0.8765518598233658,-0.5454910917580422,-0.819378232763847,-0.7909709351441184,-0.9986297105926092,-0.713719317683764,-0.4596893268836428,-1.040802397621118,0.6630564698619342,-1.0525408167454675,-0.8503065673860022,0.5702034129190717,-0.9830255260144151,-0.9501601210286471,-1.0338321240178951,-0.7348445616862018,-0.9129539034365357,-0.0880227717257629,-1.0381724032113095,-1.0477454990118253,-0.903320348559625,-1.0491498720782921,0.9091631428992993,-1.0430115482161455,-1.0068083571109587,-0.9653231333509404,0.7098985351258464,-0.9847060317139753,-0.7831537335879876,-0.8164339689891494,-1.0515892764238517,0.18365581419985666,-1.0379170927121482,-0.4132129572165459,0.1585065690653069,-0.7832875174776761,-1.0328958984874441,-0.5434536752343693,-1.0619949788612482,-0.9322592425053191,0.41733366237330877,-0.7818806578450573,0.19717925171379058,-0.9428599892570287,0.696562164518163,-1.0456989642467749
136,-1.0055162667083442,-1.0751308595273483,-1.0655421147363662,-1.0067216403189985,-1.0490694407583592,-0.9570597896352846,-1.0257898038879856,-1.0394815472796555,-1.035487760693809,-0.9862108592781519,-0.9933848268071682,-1.0161186809112208,0.7941301807436804,0.9450385512883748,-1.0443095808150618,-1.0671341553132812,-0.9922053248772001,-0.9660171655294933,-1.032246115561665,-1.0078556804210155,0.8862020178532904,-0.5514965267820943,-0.8283989533793334,-0.799678913383713,-1.0096238513414961,-0.7215768153634178,-0.4647501508376194,-1.0522608270367972,0.6703562087709601,-1.0641284770769242,-0.8596677850449451,0.5764809114859908,-0.9938478767597555,-0.9606206490840054,-1.0452138161121833,-0.7429346319635401,-0.923004819812407,-0.08899183436349065,-1.0496018784226389,-1.0592803666038508,-0.9132652069471294,-1.060700200731603,0.9191723259335229,-1.0544942986712644,-1.0178925384324466,-0.9759505944445211,0.7177139689446247,-0.9955468835273235,-0.7917756504844649,-0.8254222755376422,-1.063166461032312,0.18567772267028104,-1.0493437571523452,-0.4177621122864532,0.16025160379784356,-0.791910907231307,-1.044267283462742,-0.5494366798782837,-1.0736867222055184,-0.9425226957331145,0.4219281832199375,-0.7904885591622329,0.19935004277188476,-0.9532401485076827,0.704230775211227,-1.0572113010738775
137,-1.0095252346716341,-1.079417379114246,-1.0697904042399244,-1.010735414076435,-1.0532520541267478,-0.9608755628481447,-1.0298796019320478,-1.0436259339588656,-1.0396162242467557,-0.9901428570695328,-0.9973454270259247,-1.0201699204321972,0.7972963577203146,0.9488063961275155,-1.0484732167420563,-1.0713887922424163,-0.9961612224515475,-0.969868651573845,-1.0363616547573302,-1.011873975567701,0.8897352829194113,-0.5536953295075567,-0.8317017590870843,-0.802867213017262,-1.0136491961409904,-0.7244537239044546,-0.46660309795277793,-1.0564561643816868,0.6730289020469754,-1.0683711304428325,-0.863095258794922,0.5787793263223425,-0.9978103231469796,-0.964450619353566,-1.0493810572024733,-0.7458966935800175,-0.9266848167205659,-0.0893466425598071,-1.0537866146065495,-1.0635036906757316,-0.9169063722647467,-1.0649291856462961,0.9228370427853678,-1.0586985408111593,-1.0219508502785652,-0.9798416848191105,0.7205754764145373,-0.9995161038116253,-0.7949324400084139,-0.8287132133060077,-1.067405278864544,0.18641801506168967,-1.0535274642132697,-0.4194277192784866,0.16089052289538783,-0.7950682360204901,-1.048430750751261,-0.5516272700461575,-1.0779674840533826,-0.9462805099196887,0.42361040023157787,-0.7936402170855829,0.20014484635827445,-0.9570406929078237,0.7070385255282128,-1.0614263758337399
138,-1.0012882815558515,-1.0706101596027724,-1.0610617334739039,-1.0024885868231106,-1.0446583236374198,-0.9530355538127532,-1.0214765727608408,-1.03511074524124,-1.0311337516909183,-0.9820640493176279,-0.9892078518167969,-1.011846114829195,0.7907910297776578,0.9410648622535266,-1.0399184779075514,-1.0626470798538734,-0.9880333094452292,-0.9619552658187286,-1.0279057369971292,-1.0036178585241853,0.8824757241098203,-0.5491775994767021,-0.8249157094068674,-0.7963164311599137,-1.0053785946565412,-0.7185427360921529,-0.46279597386165394,-1.0478362908054488,0.6675375014149438,-1.0596540398645315,-0.8560530621890486,0.574056930079467,-0.9896689547413855,-0.9565814405938228,-1.0408189110847699,-0.7398107475499173,-0.9191237780003028,-0.08861764235204399,-1.0451885225129163,-1.0548263146798684,-0.9094251181657705,-1.0562401787027003,0.9153073989549162,-1.0500603711598129,-1.013612513651332,-0.9718469267471445,0.7146961321329258,-0.9913608175415956,-0.7884463998246894,-0.8219515478716103,-1.0586960688957552,0.18489698676317481,-1.044931486588464,-0.4160055101642387,0.1595777793914633,-0.78858108784526,-1.0398763584067328,-0.5471264137973929,-1.0691720945757,-0.9385595853435709,0.42015406364262636,-0.7871647204517025,0.19851181762437176,-0.9492319734755233,0.7012696324031961,-1.0527659491367871
139,-1.0062939308491854,-1.0759623634461297,-1.0663662027403318,-1.007500236693225,-1.0498807888313255,-0.9577999776398775,-1.0265831475393379,-1.0402854800962094,-1.0362886047243167,-0.9869735926579705,-0.9941531085182068,-1.0169045449366438,0.7947443593354857,0.9457694420928126,-1.0451172476224775,-1.0679594745980412,-0.9929726943639562,-0.9667642811495407,-1.0330444525107259,-1.0086351538594438,0.8868874046079791,-0.5519230530222724,-0.829039635366968,-0.800297383353534,-1.0104046922795513,-0.7221348813368382,-0.4651095876152463,-1.0530746433211198,0.6708746608362441,-1.0649514717765325,-0.8603326502804469,0.5769267605961298,-0.994616516592642,-0.9613635910497181,-1.0460221822532538,-0.7435092160268677,-0.9237186697758111,-0.08906066045880459,-1.050413638281762,-1.0600996117851367,-0.9139715243146702,-1.0615205440095816,0.919883211854317,-1.0553098423177962,-1.0186797743555016,-0.9767053925573521,0.7182690474008453,-0.9963168373684285,-0.7923880080875783,-0.8260606553689688,-1.0639887117107585,0.18582132542585503,-1.0501553173810272,-0.4180852086150595,0.1603755420471907,-0.7925233694417007,-1.0450749175574754,-0.54986161303725,-1.0745171092315684,-0.9432516407802198,0.42225450157893796,-0.7910999213316569,0.19950421967072937,-0.953977382409956,0.7047754257941077,-1.0580289460442855
